Country,Country Code,Continent,Region,Year,Population,Emissions,Emissions Per Capita
Saint Kitts and Nevis,659,Americas,Caribbean,2005,,,
Saint Kitts and Nevis,659,Americas,Caribbean,2004,,,
Saint Kitts and Nevis,659,Americas,Caribbean,2003,,,
Saint Kitts and Nevis,659,Americas,Caribbean,2002,,,
Saint Kitts and Nevis,659,Americas,Caribbean,2001,,,
Saint Kitts and Nevis,659,Americas,Caribbean,2000,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1999,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1998,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1997,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1996,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1995,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1994,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1993,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1992,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1991,,,
Saint Kitts and Nevis,659,Americas,Caribbean,1990,,,
Saint Lucia,662,Americas,Caribbean,2011,,,
Saint Lucia,662,Americas,Caribbean,2010,,,
Saint Lucia,662,Americas,Caribbean,2009,,,
Saint Lucia,662,Americas,Caribbean,2008,,,
Saint Lucia,662,Americas,Caribbean,2007,,,
Saint Lucia,662,Americas,Caribbean,2006,,,
Saint Lucia,662,Americas,Caribbean,2005,,,
Saint Lucia,662,Americas,Caribbean,2004,,,
Saint Lucia,662,Americas,Caribbean,2003,,,
Saint Lucia,662,Americas,Caribbean,2002,,,
Saint Lucia,662,Americas,Caribbean,2001,,,
Saint Lucia,662,Americas,Caribbean,2000,,,
Saint Lucia,662,Americas,Caribbean,1999,,,
Saint Lucia,662,Americas,Caribbean,1998,,,
Saint Lucia,662,Americas,Caribbean,1997,,,
Saint Lucia,662,Americas,Caribbean,1996,,,
Saint Lucia,662,Americas,Caribbean,1995,,,
Saint Lucia,662,Americas,Caribbean,1994,,,
Saint Lucia,662,Americas,Caribbean,1993,,,
Saint Lucia,662,Americas,Caribbean,1992,,,
Saint Lucia,662,Americas,Caribbean,1991,,,
Saint Lucia,662,Americas,Caribbean,1990,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2011,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2010,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2009,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2008,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2007,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2006,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2005,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2004,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2003,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2002,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2001,,,
Saint Pierre and Miquelon,666,Americas,Northern America,2000,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1999,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1998,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1997,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1996,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1995,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1994,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1993,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1992,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1991,,,
Saint Pierre and Miquelon,666,Americas,Northern America,1990,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2011,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2010,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2009,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2008,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2007,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2006,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2005,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2004,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2003,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2002,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2001,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,2000,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1999,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1998,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1997,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1996,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1995,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1994,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1993,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1992,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1991,,,
Saint Vincent and the Grenadines,670,Americas,Caribbean,1990,,,
Samoa,882,Oceania,Polynesia,2011,,,
Samoa,882,Oceania,Polynesia,2010,,,
Samoa,882,Oceania,Polynesia,2009,,,
Samoa,882,Oceania,Polynesia,2008,,,
Samoa,882,Oceania,Polynesia,2007,,,
Samoa,882,Oceania,Polynesia,2006,,,
Samoa,882,Oceania,Polynesia,2005,,,
Samoa,882,Oceania,Polynesia,2004,,,
Samoa,882,Oceania,Polynesia,2003,,,
Samoa,882,Oceania,Polynesia,2002,,,
Samoa,882,Oceania,Polynesia,2001,,,
Samoa,882,Oceania,Polynesia,2000,,,
Samoa,882,Oceania,Polynesia,1999,,,
Samoa,882,Oceania,Polynesia,1998,,,
Samoa,882,Oceania,Polynesia,1997,,,
Samoa,882,Oceania,Polynesia,1996,,,
Samoa,882,Oceania,Polynesia,1995,,,
Samoa,882,Oceania,Polynesia,1994,,,
Samoa,882,Oceania,Polynesia,1993,,,
Samoa,882,Oceania,Polynesia,1992,,,
Samoa,882,Oceania,Polynesia,1991,,,
Samoa,882,Oceania,Polynesia,1990,,,
Sao Tome and Principe,678,Africa,Middle Africa,2011,,,
Sao Tome and Principe,678,Africa,Middle Africa,2010,,,
Sao Tome and Principe,678,Africa,Middle Africa,2009,,,
Sao Tome and Principe,678,Africa,Middle Africa,2008,,,
Sao Tome and Principe,678,Africa,Middle Africa,2007,,,
Sao Tome and Principe,678,Africa,Middle Africa,2006,,,
Sao Tome and Principe,678,Africa,Middle Africa,2005,,,
Sao Tome and Principe,678,Africa,Middle Africa,2004,,,
Sao Tome and Principe,678,Africa,Middle Africa,2003,,,
Sao Tome and Principe,678,Africa,Middle Africa,2002,,,
Sao Tome and Principe,678,Africa,Middle Africa,2001,,,
Sao Tome and Principe,678,Africa,Middle Africa,2000,,,
Sao Tome and Principe,678,Africa,Middle Africa,1999,,,
Sao Tome and Principe,678,Africa,Middle Africa,1998,,,
Sao Tome and Principe,678,Africa,Middle Africa,1997,,,
Sao Tome and Principe,678,Africa,Middle Africa,1996,,,
Sao Tome and Principe,678,Africa,Middle Africa,1995,,,
Sao Tome and Principe,678,Africa,Middle Africa,1994,,,
Sao Tome and Principe,678,Africa,Middle Africa,1993,,,
Sao Tome and Principe,678,Africa,Middle Africa,1992,,,
Sao Tome and Principe,678,Africa,Middle Africa,1991,,,
Sao Tome and Principe,678,Africa,Middle Africa,1990,,,
Saudi Arabia,682,Asia,Western Asia,2011,,,
Saudi Arabia,682,Asia,Western Asia,2010,,,
Saudi Arabia,682,Asia,Western Asia,2009,,,
Saudi Arabia,682,Asia,Western Asia,2008,,,
Saudi Arabia,682,Asia,Western Asia,2007,,,
Saudi Arabia,682,Asia,Western Asia,2006,,,
Saudi Arabia,682,Asia,Western Asia,2005,,,
Saudi Arabia,682,Asia,Western Asia,2004,,,
Saudi Arabia,682,Asia,Western Asia,2003,,,
Saudi Arabia,682,Asia,Western Asia,2002,,,
Saudi Arabia,682,Asia,Western Asia,2001,,,
Saudi Arabia,682,Asia,Western Asia,2000,,,
Saudi Arabia,682,Asia,Western Asia,1999,,,
Saudi Arabia,682,Asia,Western Asia,1998,,,
Saudi Arabia,682,Asia,Western Asia,1997,,,
Saudi Arabia,682,Asia,Western Asia,1996,,,
Saudi Arabia,682,Asia,Western Asia,1995,,,
Saudi Arabia,682,Asia,Western Asia,1994,,,
Saudi Arabia,682,Asia,Western Asia,1993,,,
Saudi Arabia,682,Asia,Western Asia,1992,,,
Saudi Arabia,682,Asia,Western Asia,1991,,,
Saudi Arabia,682,Asia,Western Asia,1990,,,
Senegal,686,Africa,Western Africa,2011,,,
Senegal,686,Africa,Western Africa,2010,,,
Senegal,686,Africa,Western Africa,2009,,,
Senegal,686,Africa,Western Africa,2008,,,
Senegal,686,Africa,Western Africa,2007,,,
Senegal,686,Africa,Western Africa,2006,,,
Senegal,686,Africa,Western Africa,2005,,,
Senegal,686,Africa,Western Africa,2004,,,
Senegal,686,Africa,Western Africa,2003,,,
Senegal,686,Africa,Western Africa,2002,,,
Senegal,686,Africa,Western Africa,2001,,,
Senegal,686,Africa,Western Africa,2000,,,
Senegal,686,Africa,Western Africa,1999,,,
Senegal,686,Africa,Western Africa,1998,,,
Senegal,686,Africa,Western Africa,1997,,,
Senegal,686,Africa,Western Africa,1996,,,
Senegal,686,Africa,Western Africa,1995,,,
Senegal,686,Africa,Western Africa,1994,,,
Senegal,686,Africa,Western Africa,1993,,,
Senegal,686,Africa,Western Africa,1992,,,
Senegal,686,Africa,Western Africa,1991,,,
Senegal,686,Africa,Western Africa,1990,,,
Serbia,688,Europe,Southern Europe,2011,,,
Serbia,688,Europe,Southern Europe,2010,,,
Serbia,688,Europe,Southern Europe,2009,,,
Serbia,688,Europe,Southern Europe,2008,,,
Serbia,688,Europe,Southern Europe,2007,,,
Serbia,688,Europe,Southern Europe,2006,,,
Seychelles,690,Africa,Eastern Africa,2011,,,
Seychelles,690,Africa,Eastern Africa,2010,,,
Seychelles,690,Africa,Eastern Africa,2009,,,
Seychelles,690,Africa,Eastern Africa,2008,,,
Seychelles,690,Africa,Eastern Africa,2007,,,
Seychelles,690,Africa,Eastern Africa,2006,,,
Seychelles,690,Africa,Eastern Africa,2005,,,
Seychelles,690,Africa,Eastern Africa,2004,,,
Seychelles,690,Africa,Eastern Africa,2003,,,
Seychelles,690,Africa,Eastern Africa,2002,,,
Seychelles,690,Africa,Eastern Africa,2001,,,
Seychelles,690,Africa,Eastern Africa,2000,,,
Seychelles,690,Africa,Eastern Africa,1999,,,
Seychelles,690,Africa,Eastern Africa,1998,,,
Seychelles,690,Africa,Eastern Africa,1997,,,
Seychelles,690,Africa,Eastern Africa,1996,,,
Seychelles,690,Africa,Eastern Africa,1995,,,
Seychelles,690,Africa,Eastern Africa,1994,,,
Seychelles,690,Africa,Eastern Africa,1993,,,
Seychelles,690,Africa,Eastern Africa,1992,,,
Seychelles,690,Africa,Eastern Africa,1991,,,
Seychelles,690,Africa,Eastern Africa,1990,,,
Sierra Leone,694,Africa,Western Africa,2011,,,
Sierra Leone,694,Africa,Western Africa,2010,,,
Sierra Leone,694,Africa,Western Africa,2009,,,
Sierra Leone,694,Africa,Western Africa,2008,,,
Sierra Leone,694,Africa,Western Africa,2007,,,
Sierra Leone,694,Africa,Western Africa,2006,,,
Sierra Leone,694,Africa,Western Africa,2005,,,
Sierra Leone,694,Africa,Western Africa,2004,,,
Sierra Leone,694,Africa,Western Africa,2003,,,
Sierra Leone,694,Africa,Western Africa,2002,,,
Sierra Leone,694,Africa,Western Africa,2001,,,
Sierra Leone,694,Africa,Western Africa,2000,,,
Sierra Leone,694,Africa,Western Africa,1999,,,
Sierra Leone,694,Africa,Western Africa,1998,,,
Sierra Leone,694,Africa,Western Africa,1997,,,
Sierra Leone,694,Africa,Western Africa,1996,,,
Sierra Leone,694,Africa,Western Africa,1995,,,
Sierra Leone,694,Africa,Western Africa,1994,,,
Sierra Leone,694,Africa,Western Africa,1993,,,
Sierra Leone,694,Africa,Western Africa,1992,,,
Sierra Leone,694,Africa,Western Africa,1991,,,
Sierra Leone,694,Africa,Western Africa,1990,,,
Singapore,702,Asia,South-Eastern Asia,2011,,,
Singapore,702,Asia,South-Eastern Asia,2010,,,
Singapore,702,Asia,South-Eastern Asia,2009,,,
Singapore,702,Asia,South-Eastern Asia,2008,,,
Singapore,702,Asia,South-Eastern Asia,2007,,,
Singapore,702,Asia,South-Eastern Asia,2006,,,
Singapore,702,Asia,South-Eastern Asia,2005,,,
Singapore,702,Asia,South-Eastern Asia,2004,,,
Singapore,702,Asia,South-Eastern Asia,2003,,,
Singapore,702,Asia,South-Eastern Asia,2002,,,
Singapore,702,Asia,South-Eastern Asia,2001,,,
Singapore,702,Asia,South-Eastern Asia,2000,,,
Singapore,702,Asia,South-Eastern Asia,1999,,,
Singapore,702,Asia,South-Eastern Asia,1998,,,
Singapore,702,Asia,South-Eastern Asia,1997,,,
Singapore,702,Asia,South-Eastern Asia,1996,,,
Singapore,702,Asia,South-Eastern Asia,1995,,,
Singapore,702,Asia,South-Eastern Asia,1994,,,
Singapore,702,Asia,South-Eastern Asia,1993,,,
Singapore,702,Asia,South-Eastern Asia,1992,,,
Singapore,702,Asia,South-Eastern Asia,1991,,,
Singapore,702,Asia,South-Eastern Asia,1990,,,
Slovakia,703,Europe,Eastern Europe,2011,,,
Slovakia,703,Europe,Eastern Europe,2010,,,
Slovakia,703,Europe,Eastern Europe,2009,,,
Slovakia,703,Europe,Eastern Europe,2008,,,
Slovakia,703,Europe,Eastern Europe,2007,,,
Slovakia,703,Europe,Eastern Europe,2006,,,
Slovakia,703,Europe,Eastern Europe,2005,,,
Slovakia,703,Europe,Eastern Europe,2004,,,
Slovakia,703,Europe,Eastern Europe,2003,,,
Slovakia,703,Europe,Eastern Europe,2002,,,
Slovakia,703,Europe,Eastern Europe,2001,,,
Slovakia,703,Europe,Eastern Europe,2000,,,
Slovakia,703,Europe,Eastern Europe,1999,,,
Slovakia,703,Europe,Eastern Europe,1998,,,
Slovakia,703,Europe,Eastern Europe,1997,,,
Slovakia,703,Europe,Eastern Europe,1996,,,
Slovakia,703,Europe,Eastern Europe,1995,,,
Slovakia,703,Europe,Eastern Europe,1994,,,
Slovakia,703,Europe,Eastern Europe,1993,,,
Slovakia,703,Europe,Eastern Europe,1992,,,
Slovenia,705,Europe,Southern Europe,2011,,,
Slovenia,705,Europe,Southern Europe,2010,,,
Slovenia,705,Europe,Southern Europe,2009,,,
Slovenia,705,Europe,Southern Europe,2008,,,
Slovenia,705,Europe,Southern Europe,2007,,,
Slovenia,705,Europe,Southern Europe,2006,,,
Slovenia,705,Europe,Southern Europe,2005,,,
Slovenia,705,Europe,Southern Europe,2004,,,
Slovenia,705,Europe,Southern Europe,2003,,,
Slovenia,705,Europe,Southern Europe,2002,,,
Slovenia,705,Europe,Southern Europe,2001,,,
Slovenia,705,Europe,Southern Europe,2000,,,
Slovenia,705,Europe,Southern Europe,1999,,,
Slovenia,705,Europe,Southern Europe,1998,,,
Slovenia,705,Europe,Southern Europe,1997,,,
Slovenia,705,Europe,Southern Europe,1996,,,
Slovenia,705,Europe,Southern Europe,1995,,,
Slovenia,705,Europe,Southern Europe,1994,,,
Slovenia,705,Europe,Southern Europe,1993,,,
Slovenia,705,Europe,Southern Europe,1992,,,
Solomon Islands,90,Oceania,Melanesia,2011,,,
Solomon Islands,90,Oceania,Melanesia,2010,,,
Solomon Islands,90,Oceania,Melanesia,2009,,,
Solomon Islands,90,Oceania,Melanesia,2008,,,
Solomon Islands,90,Oceania,Melanesia,2007,,,
Solomon Islands,90,Oceania,Melanesia,2006,,,
Solomon Islands,90,Oceania,Melanesia,2005,,,
Solomon Islands,90,Oceania,Melanesia,2004,,,
Solomon Islands,90,Oceania,Melanesia,2003,,,
Solomon Islands,90,Oceania,Melanesia,2002,,,
Solomon Islands,90,Oceania,Melanesia,2001,,,
Solomon Islands,90,Oceania,Melanesia,2000,,,
Solomon Islands,90,Oceania,Melanesia,1999,,,
Solomon Islands,90,Oceania,Melanesia,1998,,,
Solomon Islands,90,Oceania,Melanesia,1997,,,
Solomon Islands,90,Oceania,Melanesia,1996,,,
Solomon Islands,90,Oceania,Melanesia,1995,,,
Solomon Islands,90,Oceania,Melanesia,1994,,,
Solomon Islands,90,Oceania,Melanesia,1993,,,
Solomon Islands,90,Oceania,Melanesia,1992,,,
Solomon Islands,90,Oceania,Melanesia,1991,,,
Solomon Islands,90,Oceania,Melanesia,1990,,,
Somalia,706,Africa,Eastern Africa,2011,,,
Somalia,706,Africa,Eastern Africa,2010,,,
Somalia,706,Africa,Eastern Africa,2009,,,
Somalia,706,Africa,Eastern Africa,2008,,,
Somalia,706,Africa,Eastern Africa,2007,,,
Somalia,706,Africa,Eastern Africa,2006,,,
Somalia,706,Africa,Eastern Africa,2005,,,
Somalia,706,Africa,Eastern Africa,2004,,,
Somalia,706,Africa,Eastern Africa,2003,,,
Somalia,706,Africa,Eastern Africa,2002,,,
Somalia,706,Africa,Eastern Africa,2001,,,
Somalia,706,Africa,Eastern Africa,2000,,,
Somalia,706,Africa,Eastern Africa,1995,,,
Somalia,706,Africa,Eastern Africa,1994,,,
Somalia,706,Africa,Eastern Africa,1993,,,
Somalia,706,Africa,Eastern Africa,1992,,,
Somalia,706,Africa,Eastern Africa,1991,,,
Somalia,706,Africa,Eastern Africa,1990,,,
South Africa,710,Africa,Southern Africa,2011,,,
South Africa,710,Africa,Southern Africa,2010,,,
South Africa,710,Africa,Southern Africa,2009,,,
South Africa,710,Africa,Southern Africa,2008,,,
South Africa,710,Africa,Southern Africa,2007,,,
South Africa,710,Africa,Southern Africa,2006,,,
South Africa,710,Africa,Southern Africa,2005,,,
South Africa,710,Africa,Southern Africa,2004,,,
South Africa,710,Africa,Southern Africa,2003,,,
South Africa,710,Africa,Southern Africa,2002,,,
South Africa,710,Africa,Southern Africa,2001,,,
South Africa,710,Africa,Southern Africa,2000,,,
South Africa,710,Africa,Southern Africa,1999,,,
South Africa,710,Africa,Southern Africa,1998,,,
South Africa,710,Africa,Southern Africa,1997,,,
South Africa,710,Africa,Southern Africa,1996,,,
South Africa,710,Africa,Southern Africa,1995,,,
South Africa,710,Africa,Southern Africa,1994,,,
South Africa,710,Africa,Southern Africa,1993,,,
South Africa,710,Africa,Southern Africa,1992,,,
South Africa,710,Africa,Southern Africa,1991,,,
South Africa,710,Africa,Southern Africa,1990,,,
Spain,724,Europe,Southern Europe,2011,,,
Spain,724,Europe,Southern Europe,2010,,,
Spain,724,Europe,Southern Europe,2009,,,
Spain,724,Europe,Southern Europe,2008,,,
Spain,724,Europe,Southern Europe,2007,,,
Spain,724,Europe,Southern Europe,2006,,,
Spain,724,Europe,Southern Europe,2005,,,
Spain,724,Europe,Southern Europe,2004,,,
Spain,724,Europe,Southern Europe,2003,,,
Spain,724,Europe,Southern Europe,2002,,,
Spain,724,Europe,Southern Europe,2001,,,
Spain,724,Europe,Southern Europe,2000,,,
Spain,724,Europe,Southern Europe,1999,,,
Spain,724,Europe,Southern Europe,1998,,,
Spain,724,Europe,Southern Europe,1997,,,
Spain,724,Europe,Southern Europe,1996,,,
Spain,724,Europe,Southern Europe,1995,,,
Spain,724,Europe,Southern Europe,1994,,,
Spain,724,Europe,Southern Europe,1993,,,
Spain,724,Europe,Southern Europe,1992,,,
Spain,724,Europe,Southern Europe,1991,,,
Spain,724,Europe,Southern Europe,1990,,,
Sri Lanka,144,Asia,Southern Asia,2011,,,
Sri Lanka,144,Asia,Southern Asia,2010,,,
Sri Lanka,144,Asia,Southern Asia,2009,,,
Sri Lanka,144,Asia,Southern Asia,2008,,,
Sri Lanka,144,Asia,Southern Asia,2007,,,
Sri Lanka,144,Asia,Southern Asia,2006,,,
Sri Lanka,144,Asia,Southern Asia,2005,,,
Sri Lanka,144,Asia,Southern Asia,2004,,,
Sri Lanka,144,Asia,Southern Asia,2003,,,
Sri Lanka,144,Asia,Southern Asia,2002,,,
Sri Lanka,144,Asia,Southern Asia,2001,,,
Sri Lanka,144,Asia,Southern Asia,2000,,,
Sri Lanka,144,Asia,Southern Asia,1999,,,
Sri Lanka,144,Asia,Southern Asia,1998,,,
Sri Lanka,144,Asia,Southern Asia,1997,,,
Sri Lanka,144,Asia,Southern Asia,1996,,,
Sri Lanka,144,Asia,Southern Asia,1995,,,
Sri Lanka,144,Asia,Southern Asia,1994,,,
Sri Lanka,144,Asia,Southern Asia,1993,,,
Sri Lanka,144,Asia,Southern Asia,1992,,,
Sri Lanka,144,Asia,Southern Asia,1991,,,
Sri Lanka,144,Asia,Southern Asia,1990,,,
State of Palestine,275,Asia,Western Asia,2011,,,
State of Palestine,275,Asia,Western Asia,2010,,,
State of Palestine,275,Asia,Western Asia,2009,,,
State of Palestine,275,Asia,Western Asia,2008,,,
State of Palestine,275,Asia,Western Asia,2007,,,
State of Palestine,275,Asia,Western Asia,2006,,,
State of Palestine,275,Asia,Western Asia,2005,,,
State of Palestine,275,Asia,Western Asia,2004,,,
State of Palestine,275,Asia,Western Asia,2003,,,
State of Palestine,275,Asia,Western Asia,2002,,,
State of Palestine,275,Asia,Western Asia,2001,,,
State of Palestine,275,Asia,Western Asia,2000,,,
State of Palestine,275,Asia,Western Asia,1999,,,
State of Palestine,275,Asia,Western Asia,1998,,,
State of Palestine,275,Asia,Western Asia,1997,,,
Sudan (former),729,Africa,Northern Africa,2011,,,
Sudan (former),729,Africa,Northern Africa,2010,,,
Sudan (former),729,Africa,Northern Africa,2009,,,
Sudan (former),729,Africa,Northern Africa,2008,,,
Sudan (former),729,Africa,Northern Africa,2007,,,
Sudan (former),729,Africa,Northern Africa,2006,,,
Sudan (former),729,Africa,Northern Africa,2005,,,
Sudan (former),729,Africa,Northern Africa,2004,,,
Sudan (former),729,Africa,Northern Africa,2003,,,
Sudan (former),729,Africa,Northern Africa,2002,,,
Sudan (former),729,Africa,Northern Africa,2001,,,
Sudan (former),729,Africa,Northern Africa,2000,,,
Sudan (former),729,Africa,Northern Africa,1999,,,
Sudan (former),729,Africa,Northern Africa,1998,,,
Sudan (former),729,Africa,Northern Africa,1997,,,
Sudan (former),729,Africa,Northern Africa,1996,,,
Sudan (former),729,Africa,Northern Africa,1995,,,
Sudan (former),729,Africa,Northern Africa,1994,,,
Sudan (former),729,Africa,Northern Africa,1993,,,
Sudan (former),729,Africa,Northern Africa,1992,,,
Sudan (former),729,Africa,Northern Africa,1991,,,
Sudan (former),729,Africa,Northern Africa,1990,,,
Suriname,740,Americas,South America,2011,,,
Suriname,740,Americas,South America,2010,,,
Suriname,740,Americas,South America,2009,,,
Suriname,740,Americas,South America,2008,,,
Suriname,740,Americas,South America,2007,,,
Suriname,740,Americas,South America,2006,,,
Suriname,740,Americas,South America,2005,,,
Suriname,740,Americas,South America,2004,,,
Suriname,740,Americas,South America,2003,,,
Suriname,740,Americas,South America,2002,,,
Suriname,740,Americas,South America,2001,,,
Suriname,740,Americas,South America,2000,,,
Suriname,740,Americas,South America,1999,,,
Suriname,740,Americas,South America,1998,,,
Suriname,740,Americas,South America,1997,,,
Suriname,740,Americas,South America,1996,,,
Suriname,740,Americas,South America,1995,,,
Suriname,740,Americas,South America,1994,,,
Suriname,740,Americas,South America,1993,,,
Suriname,740,Americas,South America,1992,,,
Suriname,740,Americas,South America,1991,,,
Suriname,740,Americas,South America,1990,,,
Swaziland,748,Africa,Southern Africa,2011,,,
Swaziland,748,Africa,Southern Africa,2010,,,
Swaziland,748,Africa,Southern Africa,2009,,,
Swaziland,748,Africa,Southern Africa,2008,,,
Swaziland,748,Africa,Southern Africa,2007,,,
Swaziland,748,Africa,Southern Africa,2006,,,
Swaziland,748,Africa,Southern Africa,2005,,,
Swaziland,748,Africa,Southern Africa,2004,,,
Swaziland,748,Africa,Southern Africa,2003,,,
Swaziland,748,Africa,Southern Africa,2002,,,
Swaziland,748,Africa,Southern Africa,2001,,,
Swaziland,748,Africa,Southern Africa,2000,,,
Swaziland,748,Africa,Southern Africa,1999,,,
Swaziland,748,Africa,Southern Africa,1998,,,
Swaziland,748,Africa,Southern Africa,1997,,,
Swaziland,748,Africa,Southern Africa,1996,,,
Swaziland,748,Africa,Southern Africa,1995,,,
Swaziland,748,Africa,Southern Africa,1994,,,
Swaziland,748,Africa,Southern Africa,1993,,,
Swaziland,748,Africa,Southern Africa,1992,,,
Swaziland,748,Africa,Southern Africa,1991,,,
Swaziland,748,Africa,Southern Africa,1990,,,
Sweden,752,Europe,Northern Europe,2011,,,
Sweden,752,Europe,Northern Europe,2010,,,
Sweden,752,Europe,Northern Europe,2009,,,
Sweden,752,Europe,Northern Europe,2008,,,
Sweden,752,Europe,Northern Europe,2007,,,
Sweden,752,Europe,Northern Europe,2006,,,
Sweden,752,Europe,Northern Europe,2005,,,
Sweden,752,Europe,Northern Europe,2004,,,
Sweden,752,Europe,Northern Europe,2003,,,
Sweden,752,Europe,Northern Europe,2002,,,
Sweden,752,Europe,Northern Europe,2001,,,
Sweden,752,Europe,Northern Europe,2000,,,
Sweden,752,Europe,Northern Europe,1999,,,
Sweden,752,Europe,Northern Europe,1998,,,
Sweden,752,Europe,Northern Europe,1997,,,
Sweden,752,Europe,Northern Europe,1996,,,
Sweden,752,Europe,Northern Europe,1995,,,
Sweden,752,Europe,Northern Europe,1994,,,
Sweden,752,Europe,Northern Europe,1993,,,
Sweden,752,Europe,Northern Europe,1992,,,
Sweden,752,Europe,Northern Europe,1991,,,
Sweden,752,Europe,Northern Europe,1990,,,
Switzerland,756,Europe,Western Europe,2011,7996861,4900250.754,0.612771781
Switzerland,756,Europe,Western Europe,2011,7912398,4902809.877,0.619636408
Switzerland,756,Europe,Western Europe,2010,7824909,4992300,0.63800103
Switzerland,756,Europe,Western Europe,2009,7743831,4897930,0.632494433
Switzerland,756,Europe,Western Europe,2008,7647675,4946620,0.646813574
Switzerland,756,Europe,Western Europe,2007,7551117,4953020,0.655932096
Switzerland,756,Europe,Western Europe,2006,7483934,4945070,0.660758099
Switzerland,756,Europe,Western Europe,2005,7437115,4954170,0.666141373
Switzerland,756,Europe,Western Europe,2004,7389625,4977710,0.67360793
Switzerland,756,Europe,Western Europe,2003,7339001,4975490,0.677951945
Switzerland,756,Europe,Western Europe,2002,7284753,5084650,0.69798523
Switzerland,756,Europe,Western Europe,2001,7229854,5150730,0.712425175
Switzerland,756,Europe,Western Europe,2000,7184250,5126480,0.71357205
Switzerland,756,Europe,Western Europe,1999,7143991,5155530,0.721659644
Switzerland,756,Europe,Western Europe,1998,7110001,5328370,0.749419023
Switzerland,756,Europe,Western Europe,1997,7088906,5386850,0.759898636
Switzerland,756,Europe,Western Europe,1996,7071850,5576610,0.78856452
Switzerland,756,Europe,Western Europe,1995,7040687,5613280,0.797263108
Switzerland,756,Europe,Western Europe,1994,6993795,5695960,0.814430506
Switzerland,756,Europe,Western Europe,1993,6938265,5666060,0.816639318
Switzerland,756,Europe,Western Europe,1992,6875364,5749270,0.836213181
Switzerland,756,Europe,Western Europe,1991,6799978,5865670,0.86260132
Switzerland,756,Europe,Western Europe,1990,6715519,5907070,0.879614815
Syrian Arab Republic,760,Asia,Western Asia,2011,,,
Syrian Arab Republic,760,Asia,Western Asia,2010,,,
Syrian Arab Republic,760,Asia,Western Asia,2009,,,
Syrian Arab Republic,760,Asia,Western Asia,2008,,,
Syrian Arab Republic,760,Asia,Western Asia,2007,,,
Syrian Arab Republic,760,Asia,Western Asia,2006,,,
Syrian Arab Republic,760,Asia,Western Asia,2005,,,
Syrian Arab Republic,760,Asia,Western Asia,2004,,,
Syrian Arab Republic,760,Asia,Western Asia,2003,,,
Syrian Arab Republic,760,Asia,Western Asia,2002,,,
Syrian Arab Republic,760,Asia,Western Asia,2001,,,
Syrian Arab Republic,760,Asia,Western Asia,2000,,,
