Country_Name,Country_Code,pop_1990,emissions_90,per_capita_90,pop_1991,emissions_91,per_capita_91,pop_1992,emissions_92,per_capita_92,pop_1993,emissions_93,per_capita_93,pop_1994,emissions_94,per_capita_94,pop_1995,emissions_95,per_capita_95,pop_1996,emissions_96,per_capita_96,pop_1997,emissions_97,per_capita_97,pop_1998,emissions_98,per_capita_98,pop_1999,emissions_99,per_capita_99,pop_2000,emissions_00,per_capita_00,pop_2001,emissions_01,per_capita_01,pop_2002,emissions_02,per_capita_02,pop_2003,emissions_03,per_capita_03,pop_2004,emissions_04,per_capita_04,pop_2005,emissions_05,per_capita_05,pop_2006,emissions_06,per_capita_06,pop_2007,emissions_07,per_capita_07,pop_2008,emissions_08,per_capita_08,pop_2009,emissions_09,per_capita_09,pop_2010,emissions_10,per_capita_10,pop_2011,emissions_11,per_capita_11,pop_2012,emissions_12,per_capita_12
Namibia,NAM,1414692,3553450,2.511818826995558,1465740,3516090,2.3988497277825536,1513721,3953510,2.611782488318521,1559983,3183140,2.0404965951552034,1606718,3298960,2.0532290047164468,1655359,3309890,1.9994998063864093,1706489,3154960,1.8488018381601052,1758994,3242640,1.8434627974853808,1810566,3297060,1.8210106673824649,1858042,3982460,2.143363820624076,1899257,4581630,2.4123275575659324,1933596,4296710,2.222134303132609,1962147,4522030,2.304633648753126,1986535,4754090,2.3931569290246584,2009228,5051160,2.513980494000681,2032196,5251260,2.584032248857886,2055734,4441000,2.160298949183114,2079915,4907130,2.359293528822091,2106375,4941960,2.3461919173936265,2137040,4935380,2.3094467113390484,2173170,4997540,2.299654421881399,2215621,5047515.4,2.2781492863626047,2263934,5097490.8,2.251607511526396
"New Caledonia",NCL,170899,201162,1.1770812000070217,175362,208965,1.1916207616245253,179799,211022,1.1736550258900216,184496,206654,1.12010016477322,189482,199646,1.0536409790903623,193816,197506,1.0190386758575143,197564,198852,1.0065194063695815,201418,198313,0.9845842973319167,205279,199024,0.9695292747918687,209214,200000,0.9559589702409973,213230,199529,0.9357454391971111,217324,200420,0.9222175185437411,221490,202707,0.9151970743600163,225296,203625,0.9038109864356225,228750,205058,0.8964284153005464,232250,206743,0.8901743810548978,235750,207621,0.8806829268292683,239250,209507,0.8756823406478579,242750,211521,0.8713532440782699,245950,207438,0.843415328318764,249750,210516,0.842906906906907,254350,212621.16,0.8359392962453313,259000,214726.31999999998,0.8290591505791505
Niger,NER,8012861,4462320,0.556894722122348,8272976,4616320,0.5579999265077041,8549424,4916080,0.5750188550714059,8842415,4969810,0.5620421570351538,9151763,5175190,0.5654855791173788,9477333,5314210,0.5607284243362558,9819964,5462220,0.5562362550412608,10180061,5622440,0.5522992445723066,10556549,5819350,0.5512549603094723,10947829,5967700,0.5451035086499798,11352973,6123120,0.5393406643352362,11771976,5951290,0.5055472420263174,12206002,5151850,0.4220751397550156,12656870,5257900,0.41541866195986843,13127012,5311730,0.40464120852483415,13618449,5979320,0.43906027771591316,14132064,6027770,0.42653146773181894,14668338,6242810,0.4255976375782996,15228525,6252730,0.41059327807519114,15813913,6480560,0.40980116685857576,16425578,6723250,0.4093158852613893,17064636,6790482.5,0.39792718110131386,17731634,6857715,0.38675031302811685
Nigeria,NGA,95269988,65221700,0.6845985957298536,97726323,68106300,0.6969084470721363,100221563,72132300,0.719728348279701,102761737,73635100,0.7165614571112203,105355783,72046300,0.6838381145152707,108011465,76429000,0.7076008088585781,110732904,82757300,0.7473596104731436,113522705,81362700,0.7167086090839714,116385750,78417400,0.6737714883480151,119327073,77210700,0.6470509839791344,122352009,82741600,0.6762586137837753,125463434,84872500,0.6764719990049053,128666710,78177800,0.607599277233404,131972533,83059600,0.6293703554208511,135393616,84941000,0.6273634053765135,138939478,84367400,0.6072241037209022,142614094,93048500,0.6524495398049508,146417024,102391000,0.6993107577435804,150347390,96143200,0.6394736882362906,154402181,85897300,0.5563218048066303,158578261,88021500,0.5550666241698792,162877076,88901715,0.5458209171191163,167297284,89781930,0.5366610135762874
Nicaragua,NIC,4144565,4811110,1.160823874158084,4236801,4240940,1.0009769163102067,4331277,4521100,1.0438261048646853,4426580,5035930,1.1376570625629718,4520725,5086280,1.1251027213555347,4612228,4634880,1.0049112923298675,4700779,4624330,0.9837369508330428,4786640,4832870,1.0096581318001772,4869626,5904260,1.2124668301015313,4949660,5194690,1.049504410403947,5026796,5564900,1.1070471131114132,5100750,5547160,1.0875185021810518,5171734,5644020,1.0913206286324857,5240879,5950790,1.1354564759079535,5309703,5775630,1.087750105796878,5379328,6044090,1.123577145695522,5450211,5978060,1.096849277945386,5522106,6117700,1.107856314239531,5594506,6198600,1.1079798645313814,5666581,6261260,1.104944939461732,5737723,6364580,1.1092518757005174,5807820,6428225.8,1.1068224910551636,5877108,6491871.600000001,1.1046030802905102
Netherlands,NLD,14951510,30168900,2.017782819260396,15069798,30799900,2.04381638028592,15184166,30875500,2.033401110077432,15290368,30511500,1.9954719206234932,15382838,29922500,1.9451872274803907,15459006,29441900,1.904514429970465,15530498,29275200,1.8850136035560483,15610650,27868200,1.785204331658195,15707209,26750400,1.7030651339776532,15812088,25423800,1.607871142634673,15925513,24411900,1.5328799769275878,16046180,24013300,1.49651194240623,16148929,22986000,1.4233761260576476,16225302,22046900,1.3587975126749567,16281779,22270200,1.3677989364675691,16319868,21419700,1.3124922333930642,16346101,20875800,1.27711189353351,16381696,20543400,1.254045979122064,16445593,20590000,1.2520071486628668,16530388,20156300,1.2193482693812148,16615394,20288200,1.221048384407857,16693074,19593142.2,1.1737288290940302,16754962,19025822.39,1.135533604313755
Norway,NOR,4241473,14236800,3.356569757723319,4261732,14470300,3.3954035589286233,4286401,14899900,3.4760863484307696,4311991,15025300,3.484538812812921,4336613,15754400,3.632881237039136,4359184,16260700,3.730216480882661,4381336,17332700,3.9560307632192555,4405157,17419300,3.9542972021201512,4431464,16836500,3.799308761167867,4461913,16708700,3.7447390838862167,4490967,17311700,3.8547822774026175,4513751,17608100,3.900990550874428,4538159,18036200,3.974342899841103,4564855,18486800,4.049811001663799,4591910,18231300,3.970308651519738,4623291,17287000,3.739111381913879,4660677,17130100,3.6754531584145393,4709153,17682000,3.7548153563921156,4768212,17700700,3.7122300770183876,4828726,17407400,3.604967438616314,4889252,17148000,3.5072849589262325,4953088,16914357.58,3.4149115824310003,5018573,16408942.149999999,3.2696430140599726
Nepal,NPL,18749406,20285700,1.0819382758045775,19245054,19905800,1.0343332889582955,19773772,18952800,0.9584817707011085,20321175,19991400,0.9837718537436935,20867130,19773400,0.9475859881066538,21396384,20748700,0.9697292776199941,21903379,20859900,0.952359907574078,22389803,20888600,0.9329514868889199,22856305,20895700,0.914220386891057,23305994,21328600,0.9151551313365995,23740911,21206100,0.8932302555702264,24161777,21227400,0.8785529309371575,24566342,21432300,0.8724253696378566,24950623,21815000,0.8743268655055226,25309449,21977600,0.8683555299840783,25640287,22316900,0.8703841731568761,25940618,22547300,0.8691890069851073,26214847,22806100,0.8699688386508607,26475859,23063900,0.8711294315323254,26741103,23517900,0.8794663406367343,27023137,23512000,0.8700692299343337,27327147,23747120,0.868993751890748,27649925,23982240,0.8673528047544433
Nauru,NRU,9155,1913.6899999999998,0.20903222282905515,9348,1993.5,0.21325417201540436,9546,2058.59,0.21564948669599834,9719,2122.09,0.21834447988476183,9857,2176.56,0.2208136349802171,9969,2233.4,0.224034506971612,10029,2285.79,0.22791803769069696,10057,2341.18,0.2327910907825395,10046,2402.12,0.23911208441170614,10040,2463.28,0.24534661354581674,10037,2524.35,0.2515044335956959,10052,2587.34,0.25739554317548746,10080,2645.3199999999997,0.26243253968253966,10106,2700.4,0.26720759944587374,10126,2757.05,0.2722743432747383,10114,2813.98,0.2782262210796915,10071,2864.59,0.2844394796941714,10002,2926.86,0.292627474505099,9947,2994.48,0.30104353071277773,9945,3068.31,0.30852790346907993,10025,3148.26,0.314040897755611,10057,3179.7426,0.31617207914885154,10279,3211.2252,0.31240638194376885
"New Zealand",NZL,3329800,26690400,8.01561655354676,3495100,26348400,7.538668421504392,3531700,26034400,7.371634057252881,3572200,26117600,7.311348748670287,3620000,26968800,7.449944751381215,3673400,27143000,7.389067349049927,3732000,26946000,7.220257234726688,3781300,27280900,7.214688070240394,3815000,26669800,6.990773263433814,3835100,26464400,6.900576256160204,3857700,26583900,6.891126837234622,3880500,26818700,6.911145470944466,3948500,27434500,6.948081549955679,4027200,27539700,6.838423718712753,4087500,27658500,6.766605504587156,4133900,27516300,6.656256803502745,4184600,27816900,6.647445395019835,4223800,27618000,6.5386618684596804,4259800,27575600,6.47344945772102,4302600,27948100,6.49563054897039,4350700,28132900,6.4662927804721075,4384000,28307477.5,6.4569976049270075,4408100,28657655,6.501135409813752
Oman,OMN,1812160,6167780,3.4035515627759136,1893771,6088540,3.215034975189714,1983277,6398030,3.2259891079259226,2072111,6675330,3.2215117819460444,2148428,6359720,2.9601736711679423,2204283,6834250,3.1004412772770102,2236666,7162940,3.202507660956084,2249773,7820730,3.4762307130541616,2251875,7701880,3.4202076047737995,2254918,8478570,3.7600347329703343,2267991,10332300,4.555705908885882,2294787,12250000,5.338186071299863,2334285,12937500,5.542382356910146,2385255,13988700,5.86465598017822,2444751,14011100,5.731094904961691,2511269,14555100,5.795914336536628,2582991,15302900,5.924488316064593,2662762,15236200,5.721953370222348,2759014,15623200,5.6626026544265455,2882942,15781500,5.474095559327936,3041460,16527099.999999998,5.4339363332083925,3237268,16692371,5.156314213095734,3464644,16857642,4.865620248429565
Pakistan,PAK,107678614,90807800,0.8433225189915613,110730420,92710900,0.8372667601188544,113747135,93584500,0.8227416013598936,116749560,97419600,0.8344322668111126,119769556,98780000,0.8247504900160104,122829148,101204000,0.8239412358376043,125938339,105642000,0.8388390766373376,129086987,108132000,0.8376677038716536,132253264,111268000,0.8413251713772448,135405584,114609000,0.8464126560688959,138523285,117125000,0.8455257179325483,141601437,119015000,0.8404928828511818,144654143,122897000,0.8495919816136894,147703401,129409000,0.8761409630642154,150780300,134273000,0.8905208439033481,153909667,138674000,0.901009031485982,157093993,142329000,0.9060117276412981,160332974,146915000,0.916311824915067,163644603,150647000,0.9205742031101386,167049580,154356000,0.9240130983867185,170560182,155232000,0.9101303609068616,174184265,156784320,0.9001061031546105,177911533,158336640,0.8899740074748274
Panama,PAN,2471009,2769230,1.1206879456934393,2523181,2807380,1.1126352013589196,2576018,2846280,1.1049146395716178,2629644,2885290,1.0972169616875898,2684183,2932550,1.0925298312372889,2739730,2936840,1.0719450456796837,2796344,2928680,1.0473246496139246,2853941,2747060,0.9625496813003492,2912328,2937430,1.008619221461319,2971197,2769950,0.9322673656442168,3030347,2789360,0.920475443901309,3089684,3145510,1.0180685144500214,3149265,3155570,1.0020020544476251,3209174,3147600,0.9808131313540494,3269541,3207010,0.9808746854680825,3330465,3224990,0.9683302481785576,3391905,3276790,0.9660618443028328,3453807,3322560,0.9619993242239651,3516268,3373930,0.9595201503412141,3579385,3347160,0.935121536241561,3643222,3311550,0.908961902403971,3707782,3344665.5,0.9020663836223382,3772938,3377781,0.89526544035444
Peru,PER,21826658,13575500,0.6219687869759997,22283128,13235500,0.593969571955966,22737056,13392300,0.5890076534094827,23184228,13729000,0.5921698147550999,23619356,13807500,0.5845841012769357,24038760,14553400,0.6054139231807298,24441074,14838100,0.6070968894411105,24827406,14946700,0.6020242308036531,25199748,15717500,0.6237165546258637,25561299,15528800,0.6075121612559675,25914879,16352600,0.6310120143721296,26261363,15281700,0.5819081058359385,26601467,15422800,0.5797725366048422,26937738,15854500,0.5885609251972085,27273194,15691700,0.5753524871344369,27610410,16676300,0.6039859603678468,27949944,16722000,0.5982838462932162,28292724,17268900,0.610365407021254,28641980,17283500,0.6034324442653755,29001507,17913200,0.6176644544712797,29373646,18942600,0.6448841931301276,29759989,19132026,0.6428774553646508,30158966,19321452,0.6406536616673131
Philippines,PHL,61947348,41547700,0.6706937640010029,63508459,42009800,0.661483535602714,65075486,41318900,0.6349380164444719,66650247,41601700,0.6241792322240006,68236230,43687900,0.6402449256062359,69835715,44796200,0.6414511543269801,71446107,47850000,0.6697355812542732,73064764,47845500,0.6548368513172779,74693695,44694800,0.5983744678851408,76335812,49218100,0.6447576662969144,77991569,49911200,0.639956352205198,79665315,50934000,0.639349759678977,81352060,50168100,0.6166789138468036,83031954,50882100,0.6128014282308712,84678493,52140700,0.6157490308666689,86274237,53173100,0.6163265170342799,87809419,54013300,0.6151196604546489,89293490,55297100,0.6192735887017071,90751864,56378000,0.6212324189837026,92220879,57219300,0.6204592779906164,93726624,56048800,0.5980029751204952,95277940,56609288,0.5941489499038287,96866642,57169776,0.5901905425812118
Palau,PLW,15088,1133.3500000000001,0.07511598621420998,15474,1151.7900000000002,0.07443388910430401,15894,1174.26,0.07388070970177425,16342,1199.0700000000002,0.07337351609350141,16806,1223.73,0.07281506604784006,17253,1246.41,0.07224308815858112,17691,1269.9199999999998,0.07178339268554632,18123,1291.4699999999998,0.07126138056613142,18524,1310.56,0.07074929820773052,18879,1326.87,0.0702828539647227,19175,1340.17,0.06989152542372881,19404,1338.6299999999999,0.06898732220160791,19574,1333.5900000000001,0.06813068355982427,19700,1326.12,0.06731573604060913,19804,1317.42,0.06652292466168451,19906,1308.43,0.06573043303526575,20012,1313.32,0.06562662402558464,20116,1318.17,0.06552843507655598,20228,1323.78,0.06544295036582955,20342,1328.8899999999999,0.06532740143545374,20470,1334.01,0.06516902784562775,20599,1347.3501,0.06540851983105976,20758,1360.6902,0.06555015897485307
"Papua New Guinea",PNG,4313059,2424400,0.5621068480630569,4423007,5481970,1.239421506680862,4535520,4905750,1.081629008360673,4651169,2604400,0.5599452524730879,4770606,4793950,1.0048932986710704,4894276,2114980,0.43213337376151245,5022437,1839660,0.3662883178026922,5154910,13662000,2.6502887538288737,5291178,2480120,0.46872737980086854,5430479,1574100,0.28986393281329326,5572222,2000910,0.35908655469936407,5716152,1891230,0.3308571920410794,5862316,2036850,0.3474480051911224,6010724,1679550,0.2794255733585505,6161517,2106860,0.34193851936138453,6314709,1913680,0.30305117781357777,6470272,1956890,0.3024432357712319,6627922,1814820,0.2738143267226138,6787187,1993820,0.29376234955659836,6947447,2114870,0.3044096630028268,7108239,2100850,0.2955514016903483,7269348,2121858.5,0.29189117098259704,7430836,2142867,0.28837495538859964
Poland,POL,38110782,107611000,2.8236366286055214,38246193,102690000,2.684973116147795,38363667,99806200,2.601581334756138,38461408,87012900,2.2623430738677066,38542652,87580500,2.272300826627083,38594998,85033200,2.203218147595188,38624370,79021200,2.0458896805307116,38649660,78270200,2.0251200139923613,38663481,70049200,1.8117665090735104,38660271,67079700,1.7351068232294595,38258629,72793500,1.9026688070814037,38248076,72471300,1.8947698179641768,38230364,71689000,1.8751848661446173,38204570,71581500,1.873637106764976,38182222,69934900,1.8316089618880744,38165445,70600300,1.84984873096593,38141267,69934200,1.8335573383023696,38120560,66911500,1.755260153575918,38125759,65405200,1.7155120767562948,38151603,65319700,1.7121089250168597,38042794,65475100,1.7210907274581357,38063255,65195430.74,1.7128180640357742,38063164,65071201.47,1.7095583927284657
"Puerto Rico",PRI,3537000,1823600,0.5155781735934407,3562110,1874020,0.5260982956730702,3585176,1710920,0.4772206441190056,3615497,1769910,0.48953435724051214,3649237,1831120,0.5017816053054378,3683103,1821920,0.4946698476800676,3724655,1878610,0.5043715458210224,3759430,1951060,0.5189776109676201,3781101,1997380,0.5282535430817638,3800081,2038730,0.536496458891271,3810605,2100720,0.5512825391243648,3818774,2141650,0.5608213526121211,3823701,2178720,0.569793506343723,3826095,2220350,0.5803175300142835,3826878,2205360,0.5762817628364426,3821362,2220950,0.581193302283322,3805214,2226770,0.5851891641311107,3782995,2244060,0.5931966603180813,3760866,2262270,0.6015290095419512,3740410,2312210,0.6181702005929831,3721525,2358800,0.6338261868454464,3678732,2382388,0.6476111877679592,3634488,2405976,0.6619848517865515
"Korea, Dem. People’s Rep.",PRK,20293054,21625500,1.0656602007760883,20609150,20524700,0.9959023055293401,20937404,20496900,0.9789609065192609,21265834,19234700,0.9044883920376694,21577982,18315800,0.8488189488711224,21862299,17775100,0.8130480696472041,22113548,17280800,0.7814575933269505,22335638,17178400,0.7691027227429098,22537336,15813500,0.7016579066842683,22731985,16813100,0.7396230465575268,22929075,17323700,0.7555341853083912,23131810,17805800,0.7697538584313117,23336681,17479900,0.749031106865625,23538540,17811200,0.7566824450454446,23729498,18331600,0.7725237171051828,23904167,19300600,0.8074157112439853,24061097,19442000,0.808026333961415,24203289,18003300,0.7438369223290273,24335146,18704300,0.7686126066389739,24463021,18480600,0.7554504408919895,24591599,18611200,0.7568112996637592,24722298,18797312,0.7603383795470793,24854034,18983424,0.7637964927544558
Portugal,PRT,9983218,9866780,0.988336626526637,9960235,10033700,1.0073758299879472,9952494,10118400,1.0166697915115548,9964675,10247400,1.0283727266569156,9991525,10453700,1.0462567025554157,10026176,10570900,1.0543301853069404,10063945,10787000,1.071846080239906,10108977,11163600,1.1043253931629284,10160196,11710900,1.1526254021083846,10217828,11805300,1.1553629597209896,10289898,12289600,1.1943364258809952,10362722,12449500,1.201373538728531,10419631,12593100,1.208593663249687,10458821,12949900,1.2381797145204034,10483861,12479000,1.190305747090695,10503330,13646300,1.2992355757650194,10522288,12958700,1.2315477394270145,10542964,13010800,1.2340742129063516,10558177,13029700,1.2340861495313065,10568247,12757300,1.2071349202947281,10573100,12599000,1.1916088942694196,10557560,12881133.64,1.2200862358347953,10514844,12976018.29,1.2340666480643934
Paraguay,PRY,4213742,15500900,3.6786542697678217,4323410,14373500,3.3245748147874017,4432736,15156500,3.41922009341409,4541902,16648500,3.66553483540596,4651225,14926300,3.2091115781326427,4760850,16462200,3.4578279088818173,4870694,16733400.000000002,3.4355268468928664,4980344,16856400,3.384585482448602,5089310,14961900,2.9398680764190037,5196937,18689700,3.5962914308947753,5302700,15184300,2.863503498217889,5406624,17946100,3.3192802014713805,5508611,16365900,2.9709667282732433,5607950,16081400,2.867607592792375,5703740,15224900,2.6692836630000665,5795494,15798500,2.725997128113669,5882796,14562800,2.4754895461273856,5966159,14494500,2.429452517105226,6047117,14520000,2.4011442146728763,6127837,15033600,2.4533289642005816,6209877,15927200,2.5648173063653275,6293783,16086472,2.5559305111091373,6379219,16245744,2.546666606053186
"French Polynesia",PYF,198375,70683.40000000001,0.3563120352867045,202016,72552.9,0.35914432520196415,205266,74870.5,0.3647486675825514,208345,76811.8,0.36867599414432795,211579,77479.5,0.36619655069737544,215196,77778.09999999999,0.3614291157828212,219283,78154.5,0.35640929757436735,223731,77642.5,0.3470350554907456,228376,79776,0.34931866746067886,232952,81654.6,0.3505211374016965,237258,84163.1,0.3547324010149289,241273,84261.70000000001,0.3492380001077618,245006,83991.1,0.342812420920304,248499,85859.9,0.34551406645499577,251775,85883.9,0.3411136927812531,254886,88154.79999999999,0.34585971767770685,257832,89026.70000000001,0.34528956840112945,260594,91090.59999999999,0.34954987451744857,263179,93181.4,0.35406092431387,265581,95172,0.3583539485128831,267820,97114.2,0.36260996191471884,269843,98085.342,0.363490407385035,271703,99056.484,0.3645763351895268
Qatar,QAT,476445,4399540,9.234098374418872,487491,4593940,9.423640641570818,495517,4827640,9.74263244247927,501566,4900270,9.769940546209273,507095,5009920,9.879647797749929,513455,5034040,9.80424769453993,522304,5720730,10.95287418821223,534608,8603230,16.092594948074105,550430,9446690,17.16238213760151,569447,11774100,20.676375501144094,592267,13258200,22.385511939716377,616886,13459000,21.817645399636238,645659,14223500,22.029430395921068,688586,15442100,22.425811735934218,758855,18028900,23.758030190220794,864863,18799800,21.737315621086807,1010382,20850200,20.635957489345614,1189633,23870600,20.065516003675082,1389342,28466800,20.489411534381023,1590780,31543200,19.828763248217854,1779676,40317700,22.65451688959114,1952054,40720877,20.86052793621488,2109568,41124054,19.4940641875493
Romania,ROU,23201835,37405800,1.6121914495125063,23001155,32940900,1.4321411250869793,22794284,29566800,1.2971146626057655,22763280,27374600,1.2025771329966508,22730211,28949900,1.2736309398975663,22684270,28410100,1.2524141178005728,22619004,29276900,1.294349653945859,22553978,27504500,1.2194966227243815,22507344,26116100,1.1603368216169798,22472040,25227600,1.122621711246509,22442971,25139300,1.1201413573987151,22131970,24394500,1.1022290379030877,21730496,24304800,1.1184650364170243,21574326,25769800,1.1944660519174504,21451748,26139900,1.2185440552443558,21319685,25976900,1.2184467078195573,21193760,26509000,1.2507926861491308,20882982,26679100,1.2775522193142723,20537875,26832300,1.306478883526168,20367487,26244800,1.288563483555924,20246871,26116000,1.2898783224331305,20147528,25976241.95,1.2893016924954763,20058035,25707733.91,1.281667616493839
"Russian Federation",RUS,148292000,624883000,4.213868583605319,148624000,601461000,4.046863225320271,148689000,576744000,3.8788612473014146,148520000,553641000,3.727720172367358,148336000,514496000,3.4684500053931613,148375726,485644000,3.2730690733065058,148160042,490520000,3.310744201867869,147915307,451678000,3.053625815751442,147670692,498651000,3.376777024922454,147214392,455382000,3.0933252775992175,146596557,465970000,3.1785876117131453,145976083,470194000,3.221034503302846,145306046,489125000,3.36617101259503,144648257,509646000,3.5233469837109754,144067054,486820000,3.379120947388846,143518523,494483000,3.445429827897546,143049528,495215000,3.4618429499466785,142805088,504013000,3.52937704852645,142742350,511550000,3.5837297060052604,142785342,507742000,3.555981257515915,142849449,533546000,3.7350231571421744,142960868,539682790.5,3.7750385685962677,143201676,545818581,3.811537659657
Rwanda,RWA,7235798,1484520,0.205163272938244,7051759,1510800,0.21424441759850274,6701851,1545500,0.23060793204742988,6299909,1472510,0.23373512220573345,6005095,1429840,0.23810447628222367,5928078,1552510,0.2618909535265899,6115168,1655710,0.27075462194987937,6522382,1848370,0.28338879875481077,7059813,2030760,0.28765067856613197,7593239,2161860,0.28470854137476775,8025703,2015960,0.25118796446865777,8329406,2117380,0.25420540192181773,8536205,2192470,0.2568436442189474,8680346,2422070,0.2790291999881111,8818438,2618070,0.2968859110876552,8991735,2520200,0.28027961233288123,9206580,2652590,0.2881189323288344,9447402,2692980,0.2850497946419555,9708169,2741110,0.28235087378474766,9977446,2768810,0.27750688903753523,10246842,2883920,0.2814447612249706,10516071,2912759.2,0.2769816978223141,10788853,2941598.4,0.27265163405229453
"Saudi Arabia",SAU,16326815,30762700,1.8841825548951219,16867829,35754100,2.119662228019978,17378833,37189800,2.139948062105206,17859750,37642900,2.1076946765772195,18311090,39424100,2.153017652144138,18735841,39412300,2.1035778431296466,19131578,40566200,2.1203791971577046,19505576,41396900,2.1223110765865103,19882458,42166600,2.1207941191174653,20294406,40104800,1.9761504722040153,20764312,43294000,2.085019720374073,21303592,43061300,2.021316405233446,21906308,44919700,2.0505372242552236,22556425,48996900,2.1721926236094595,23228890,50607500,2.1786447824239557,23905654,53574100,2.241063975911305,24578301,54734300,2.2269358650949878,25252569,54662000,2.164611450027124,25940770,57885500,2.2314487966240013,26661492,57241900,2.146987872996755,27425676,60310100,2.1990378651013014,28238020,61606777.370000005,2.1816960739456945,29086357,62903444.730000004,2.1626443191218483
Sudan,SDN,20147590,47141300,2.3397984572844694,20893625,42507600,2.0344770234940084,21701476,48878100,2.252293807112475,22535937,49619300,2.2017855303731104,23347885,52144700,2.2333800256425795,24102986,55134100,2.287438577112396,24786190,56007400,2.259621184215888,25410451,57945500,2.280380619769401,26003542,58688800,2.256954071872209,26607042,63112300,2.3720148974094903,27250535,64406400,2.3634912121908798,27945005,65621600.00000001,2.3482407678939405,28679565,67796900,2.3639445019476413,29435944,66998000,2.276060859471672,30186341,67288700,2.229110841887064,30911914,70660800,2.285875924732451,31607064,85745400,2.712855581904096,32282526,125045000,3.873457733759744,32955496,100992000,3.0644964348283517,33650619,101835000,3.026244480079252,34385963,94638700,2.7522480612219584,35167314,95585087,2.7180093139896893,35990192,96531474,2.682160573080577
Senegal,SEN,7555617,5627790,0.7448485014526279,7789653,5486990,0.7043946630228587,8029725,5765880,0.71806693255373,8272170,5838830,0.7058401846190299,8512173,5988170,0.7034831176481023,8746606,6184740,0.7071017032206549,8974077,6338660,0.7063300214607029,9196528,6496390,0.7063959355095749,9418393,6647590,0.705809366842093,9645957,7151480,0.7413966286600697,9884052,7077530,0.7160555205496693,10134497,7207610,0.7111956321068524,10396861,7151260,0.687828759084112,10670990,6990250,0.6550704292666378,10955944,7396640,0.6751257582185524,11251266,7661710,0.6809642577110878,11556763,7723030,0.6682693068984802,11873557,8466370,0.713044119803358,12203957,9131230,0.748218794936757,12550917,9296240,0.740682135018501,12916229,9732990,0.7535473395524344,13300910,9830319.9,0.739071228961026,13703513,9927649.799999999,0.7244602022853555
Singapore,SGP,3047132,980765,0.32186495366790807,3135083,1105500,0.3526222431750611,3230698,1238010,0.38320202012072935,3313471,1363890,0.41161971841612616,3419048,1484240,0.4341091438318503,3524506,1550060,0.4397949670109797,3670704,1596000,0.43479397957449034,3796038,1602790,0.4222270693812865,3927213,1572590,0.40043409919451783,3958723,1586380,0.4007302354825028,4027887,1684380,0.41817955667574586,4138012,1869860,0.4518739916655631,4175950,2154590,0.5159520588129647,4114826,2170820,0.5275605821485526,4166664,2215460,0.5317107402948738,4265762,2274450,0.5331872711135783,4401365,2285020,0.519161669163998,4588599,2317040,0.5049558699725123,4839396,2337690,0.48305408360878094,4987573,2307580,0.462665909852347,5076732,2339020,0.46073340093587767,5183688,2362410.1999999997,0.4557392728883374,5312437,2385800.4,0.44909716576403635
"Solomon Islands",SLB,311840,2045790,6.560383530015392,320753,1563680,4.875028448681696,329953,1135520,3.441459844280852,339456,1243900,3.664392439668175,349225,1351730,3.870656453575775,359225,1406450,3.9152341847031806,369469,1439780,3.8968898608543614,379947,1462400,3.8489578809676086,390643,1411260,3.612659128667351,401538,1362730,3.3937759315432166,412609,1394020,3.378549668087705,423853,1438420,3.393676581267562,435262,1444600,3.318920558192537,446769,1450880,3.2474947903726537,458324,1453310,3.1709227533360678,469885,1443740,3.072539025506241,481422,1440340,2.991844992542925,492940,1434310,2.9097050350955493,504477,1429700,2.834024147780771,516079,1427430,2.76591374576373,527790,1420740,2.6918660831012335,539614,1434947.4,2.6592108433065116,551531,1449154.8,2.6275128687236076
"Sierra Leone",SLE,4312246,2909320,0.6746646643071847,4337239,2614870,0.6028881507336811,4331332,2733870,0.6311845870969947,4307299,2710120,0.6291924475175742,4283621,2602710,0.6075957700272736,4274819,2663840,0.6231468513637654,4282350,2679540,0.6257171879925741,4305455,2823190,0.6557239594886023,4353646,2816770,0.6469910507193282,4437803,2495000,0.5622151321273161,4564297,2356700,0.5163336215850984,4739147,2790200,0.5887557402207613,4957216,2598070,0.5240986069600356,5199549,2677780,0.5150023588584317,5439695,2746950,0.5049823565475637,5658379,2472490,0.4369608327756059,5848692,3505400,0.5993476832084849,6015417,4838400,0.804333265673851,6165372,4635270,0.7518232476483171,6310260,3938690,0.6241723795849933,6458720,3286310,0.5088175366016796,6611692,3319173.1,0.5020156867561284,6766103,3352036.2,0.4954160762849753
"El Salvador",SLV,5254984,2672940,0.5086485515464938,5326657,2766200,0.5193125819815317,5400331,2835070,0.5249807835853024,5474000,2772610,0.5065052977712824,5544945,2849810,0.5139473881165638,5611115,2694970,0.4802913502931236,5671925,2938700,0.5181133389457724,5727755,2850640,0.4976888850867399,5778706,2728940,0.4722406711814029,5825187,2888290,0.4958278592601405,5867626,2797480,0.47676521986916004,5905962,3001940,0.5082897587217798,5940303,3229050,0.5435833828678436,5971535,3085220,0.5166544280490695,6000775,3124670,0.5207110748195025,6028961,3152020,0.5228131348005071,6056478,3194830,0.5275062503322888,6083475,3093800,0.5085580198817288,6110301,3126750,0.5117178351770232,6137276,2984230,0.48624666708813485,6164626,2972670,0.4822141683858842,6192560,3002396.6999999997,0.48483933946542296,6221246,3032123.4,0.4873820131851401
